# 由 agent_fingerprint/src/data_fetch 生成
# 时间: 2026-09-12 01:29:56
# x402 Facilitator/提交者画像（采样切片配对金额）
# kind=x402: 均单 ≤$5（微支付网关）
# kind=retail: 均单 ≥$20（零售中继，其付款方大概率不是 agent）
# 🔴 这些地址必须从 agent 样本中排除；retail 型用于装配端剔除被污染的付款方
# 窗口 42755201-50819862 | 6 切片 × 3000 块
address,source,note,n_settled,avg_usd,n_payers,kind
0x097154fdc5882f03370fb0cccb8ce8e322e5930e,x402_facilitator,settled=1 avg=$293.0000 payers=1 kind=retail,1,293.0,1,retail
0xfbba03473b1cfef30f76e29546669f8132f9dd90,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0x2544900fb80ca6117e897edef98a9b427c408c45,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0xa8a2072072a0fadc01b60e97200edc4e0e16c53b,x402_facilitator,settled=1 avg=$1050.0000 payers=1 kind=retail,1,1050.0,1,retail
0x6a32e2f1fd56793f55b50ff59e845f31ba3b8136,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0xbb85bbe93ad79c7d133206c6eeba735df67f6582,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0xc52ba6deba04c83b3c9a73422915e9168e265a8d,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xe7f02b22828fa50c527ba66b7fb20f5eabe3b89c,x402_facilitator,settled=1 avg=$31.5000 payers=1 kind=retail,1,31.5,1,retail
0x78695111ce28f899235475d2808a06eb5e755c20,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x28ccab93b4debe8861a2b9bb1d6afadfd6cf0ecd,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0x2b564e6e13de90c9bee73a862a7ec07baa6c451e,x402_facilitator,settled=1 avg=$241.5000 payers=1 kind=retail,1,241.5,1,retail
0xcdf0deb5fa1881c9b0668df2e8f8a9147269d2eb,x402_facilitator,settled=1 avg=$0.0075 payers=1 kind=x402,1,0.0075,1,x402
0x05d60f6e05c38a3a4714be1f01608c49a8d74d96,x402_facilitator,settled=1 avg=$1.3516 payers=1 kind=x402,1,1.351591,1,x402
0xda143698b036258725cd56c39e09ad93150475fa,x402_facilitator,settled=1 avg=$10.0000 payers=1 kind=mixed,1,10.0,1,mixed
0xb027ea0534152c16462bc61842d03deaee64a851,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x50b0809e286706b9b98c4e35868ed9a7c2ee9cda,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0x79e1519a797bdd5c7f986aac90a0b230e8d72ea7,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x81347a1bd313f51c573d4f61c02dff1e3b9b0849,x402_facilitator,settled=1 avg=$10.7800 payers=1 kind=mixed,1,10.78,1,mixed
0xc165479cb5c32065776cc0ba039f0244b77da9fc,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x9f94492bc3cfe4365fcca5fb20fc9b8eb5916264,x402_facilitator,settled=1 avg=$10.0000 payers=1 kind=mixed,1,10.0,1,mixed
0x04e2ec27bd7316f939381baae1aefb75467f7478,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0xcfbaf682bed7a32aa7e48adda3339a033388f106,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0xf615bda54d576e757b51a6128ac8a7c67a1c3d6c,x402_facilitator,settled=1 avg=$0.1000 payers=1 kind=x402,1,0.1,1,x402
0xeba05f32e326f6a5aecceed42c6a224b3049ab3b,x402_facilitator,settled=1 avg=$230.2100 payers=1 kind=retail,1,230.21,1,retail
0xa8e8cb99874a65869eb4273166659b88a4736668,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x0fb02a6f81a88d82afd5d5f396daf93254994859,x402_facilitator,settled=1 avg=$10.7800 payers=1 kind=mixed,1,10.78,1,mixed
0x3c0820e2dabd5feae1fd03b78079dee15c7f83d8,x402_facilitator,settled=1 avg=$11.0044 payers=1 kind=mixed,1,11.00439,1,mixed
0x2e76c7581628ed021a2b3f919af740501a73b749,x402_facilitator,settled=1 avg=$26.2500 payers=1 kind=retail,1,26.25,1,retail
0xdfb47a66a2d75fe2f614e30322d86ae999babf93,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0x5d0b66a9522873e280e92449a9600ca4db731ded,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0x666e688780b9fdee5d2fe8ccafa666bb084c4666,x402_facilitator,settled=1 avg=$1.2948 payers=1 kind=x402,1,1.294843,1,x402
0x96186e3e466465226271d9ada5442cd915722861,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x4b7f42646014ced5718dcb6b997975fe6338bff0,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x4639f51b0e77db7d1eb17becf34edc44c93f93fa,x402_facilitator,settled=1 avg=$19.9500 payers=1 kind=mixed,1,19.95,1,mixed
0xefcdcf5d11185b8389903c4d6cb1799114fafefe,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xc5c70c37014350c3cb34744006550cc12854f8a5,x402_facilitator,settled=1 avg=$51.4500 payers=1 kind=retail,1,51.45,1,retail
0x4e071a2be328c252e564388a7d6732c50106cf7c,x402_facilitator,settled=1 avg=$525.0000 payers=1 kind=retail,1,525.0,1,retail
0x3f57c529b75b452e1390dffa8a23d9d2e583cbee,x402_facilitator,settled=1 avg=$1.0000 payers=1 kind=x402,1,1.0,1,x402
0x1efcae58a2327766bfe392c587763a76a12d9e43,x402_facilitator,settled=1 avg=$26.2500 payers=1 kind=retail,1,26.25,1,retail
0xd812f30ec4b5b1108220b0beb9cbafd6dfbeee44,x402_facilitator,settled=1 avg=$99.7500 payers=1 kind=retail,1,99.75,1,retail
0x35ad03408df493112a54f76ef40ad6d237c5204d,x402_facilitator,settled=1 avg=$1.0000 payers=1 kind=x402,1,1.0,1,x402
0x274291632850e3db827789e531f7daa1873e8fd1,x402_facilitator,settled=1 avg=$573.2600 payers=1 kind=retail,1,573.26,1,retail
0x6c2ab7a7c67155a6140d5bfecd1b9aab8be103be,x402_facilitator,settled=1 avg=$5.0000 payers=1 kind=x402,1,5.0,1,x402
0x640ec5a36b3ca6ab12f72a62d7aed99088935f18,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x2b2b81204600c472c5611f2de140b9c2fa9d961c,x402_facilitator,settled=1 avg=$31.5000 payers=1 kind=retail,1,31.5,1,retail
0x3c3578c60ca2568838558f5d8655f9fbf008aa73,x402_facilitator,settled=1 avg=$11.5500 payers=1 kind=mixed,1,11.55,1,mixed
0x8c9f48d87a77a72854686603dc5e13b49e4111af,x402_facilitator,settled=1 avg=$13.5200 payers=1 kind=mixed,1,13.52,1,mixed
0xc7fb838ab026902ec55d597744dd522e11a64414,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0xc2345fc9a0992701e0c52d6f1226a071b9801c38,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x8107f970bea634211d810e1d96266b7258901699,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xa75db736c5687a769d508184c290e922ff91d8a5,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x2ee23238652428da65bb7f76f22c72f0ca6415c4,x402_facilitator,settled=1 avg=$26.2500 payers=1 kind=retail,1,26.25,1,retail
0xd09f2bb862a90956e490d179190fbf444f82ebf0,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0x50470af2a6d967b439c527a45beb62eed6ede940,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x3e5dd17a0d5cd1d4f867b9df8238a11aa3dcfd38,x402_facilitator,settled=1 avg=$26.2500 payers=1 kind=retail,1,26.25,1,retail
0x9ac4a88caf7661afeaf8cf896f1f430d8cb871a9,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x2699b151e68109e942b8e356ad68a5ffbc50b2a5,x402_facilitator,settled=1 avg=$525.0000 payers=1 kind=retail,1,525.0,1,retail
0x048511b28bff19239cbb47ead02f9261cd3ed429,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xbb33ff238d62c2f261c5aa41be5784b04ad45277,x402_facilitator,settled=1 avg=$50.4000 payers=1 kind=retail,1,50.4,1,retail
0x433702256b464248dcbe403c1334757be4ed9f26,x402_facilitator,settled=1 avg=$131.4200 payers=1 kind=retail,1,131.42,1,retail
0xbb99af84c36573728f8bf9c1965ef3b470c9f69a,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0x170f9f99e22f04e32a31f94929bee8611f0d6230,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x52ba6bf36a0bbc9f284fdc2e77561bf8d9db5177,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x9dba4cc04edc7679af36c35b35cf071a2819e8e0,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xde8d700df99bd6a1d5291ed99f36bdff29ddbd2c,x402_facilitator,settled=1 avg=$11.5500 payers=1 kind=mixed,1,11.55,1,mixed
0xf497deb02c3f3453def58695986920e9db0d02dd,x402_facilitator,settled=1 avg=$3.0000 payers=1 kind=x402,1,3.0,1,x402
0x54e2acab04c89a3fe02852bf8dd69ee8f526bc75,x402_facilitator,settled=1 avg=$2.7200 payers=1 kind=x402,1,2.72,1,x402
0x817a7b98fdcd5dc041b47a3a264f5ba7b9e163b5,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x58cfb6ee348300e05b516a0f66b7eb8af3a3f8d4,x402_facilitator,settled=1 avg=$49.0000 payers=1 kind=retail,1,49.0,1,retail
0xe4bd3aa679c751e3ca29efbe0a6a77c7e8c4cd4e,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x4337003fcd2f56de3977ccb806383e9161628d0e,x402_facilitator,settled=1 avg=$143.4200 payers=1 kind=retail,1,143.42,1,retail
0x03f1c4f593eb265c1806f94bfd904728667a4e5f,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xa4bbe37f9a6ae2dc36a607b91eb148c0ae163c91,x402_facilitator,settled=1 avg=$0.0250 payers=1 kind=x402,1,0.025,1,x402
0x3d762de417aeff688c454d6281f4fe477caa265f,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xad9040597ec2b6c89f16b4890c2fb1820af44332,x402_facilitator,settled=1 avg=$31.5000 payers=1 kind=retail,1,31.5,1,retail
0x647618ee56f006fa413d130e7d86bfbe266bd726,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x9ee086ec48378a0c2e52b2c2f6a82055334341c3,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x6e350941e72cd21a471e30aaf3dc93918d9c7a28,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x72fe975f81f3aaaf3dd4bf8a7e223670c48016d6,x402_facilitator,settled=1 avg=$2000.0000 payers=1 kind=retail,1,2000.0,1,retail
0x0744d0f1661b5058bcb39c8c7f326bba32c1c73c,x402_facilitator,settled=1 avg=$57.7500 payers=1 kind=retail,1,57.75,1,retail
0x91907f0340dadd1f5bbb436020466c60721b8d83,x402_facilitator,settled=1 avg=$3.0000 payers=1 kind=x402,1,3.0,1,x402
0xc22efc62c5fcdb9f5b0797b2981a410f943ee4a1,x402_facilitator,settled=1 avg=$594.6600 payers=1 kind=retail,1,594.66,1,retail
0x22faa84790989d95bdb5209af04a662fbcc79ace,x402_facilitator,settled=1 avg=$0.1000 payers=1 kind=x402,1,0.1,1,x402
0x614a55d478e3a53c677c1d8df52da8f4702dd5ce,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x493f5c20db820146c14c7873ec2991fe1988ab8f,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x6c0fc22c136785615740056135f5f2db42497cd6,x402_facilitator,settled=1 avg=$17.8500 payers=1 kind=mixed,1,17.85,1,mixed
0x0ad8fbb8c0739bd36fbb8078cac43e18605d9d8a,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x2a59d1cc9ea16d460bf79d21455ab5ab77ed8645,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x28ce18135cdb7d314e0d2d3ce417181f5caf6061,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x4668854ba3e8b094e6f48fbeb59cec1cfde162f2,x402_facilitator,settled=1 avg=$1.0791 payers=1 kind=x402,1,1.07906,1,x402
0x63f45d6d752e7f7c4917310b833eb354a929be01,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0xdb8c293f6d7ee018e67e03e96889b48857d13861,x402_facilitator,settled=1 avg=$997.5000 payers=1 kind=retail,1,997.5,1,retail
0x91b59a4a743f2bc59dd372c26224b6f1dcad1a5e,x402_facilitator,settled=1 avg=$84.0000 payers=1 kind=retail,1,84.0,1,retail
0xfa4371b29e4e7d2c3831f699e09030252c8045e5,x402_facilitator,settled=1 avg=$16.8000 payers=1 kind=mixed,1,16.8,1,mixed
0x39a9fd118b2c0d026ee552ae7b1b480886b37be5,x402_facilitator,settled=1 avg=$15.7500 payers=1 kind=mixed,1,15.75,1,mixed
0x3368ba6396660b6f0b37641ef96134ec2ca7d66b,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x3290b4e4f86eeb9090ad618e847d80fb56d560df,x402_facilitator,settled=1 avg=$0.0300 payers=1 kind=x402,1,0.03,1,x402
0x7bc8f747e21a0b8bb52590af36c7a7dbd32d4261,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0x4d9c1ccb01ab387a68d725ca59c4eebf4668e357,x402_facilitator,settled=1 avg=$0.0010 payers=1 kind=x402,1,0.001,1,x402
0xeb2b9f86cb07cb7926f5504dc1c93b844a4834ca,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xc2de41c56352dda538f4a64d475c49c546198a3d,x402_facilitator,settled=1 avg=$28.3500 payers=1 kind=retail,1,28.35,1,retail
0x3b257305731f31005cf53b98cc284427b1b3fc9a,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0x0524d2b8ad6a4c4334de6986e0eec2a3caf59389,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xd60ba53ce77341b69169e0e50760855b26e1b739,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x2d291670f0478ecef6870f1c74875be2bf8e913b,x402_facilitator,settled=1 avg=$15.7500 payers=1 kind=mixed,1,15.75,1,mixed
0x345ff3047f4b1438ebf07ecb46a9df1722cb57af,x402_facilitator,settled=1 avg=$100.0000 payers=1 kind=retail,1,100.0,1,retail
0xddfa54f436de24b909c49763e1604563b96327fe,x402_facilitator,settled=1 avg=$29.1018 payers=1 kind=retail,1,29.101824,1,retail
0xd0224356155556b05f9ac32d82c94f6145524541,x402_facilitator,settled=1 avg=$228.0000 payers=1 kind=retail,1,228.0,1,retail
0x21335269be1c53a0f13c6e3157df868980085a42,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x238e9e2530b63d5c34581937ac86362d05a12325,x402_facilitator,settled=1 avg=$16.8000 payers=1 kind=mixed,1,16.8,1,mixed
0x02f80307a0abbaa82d3e47e497117408a7e3cb17,x402_facilitator,settled=1 avg=$0.1617 payers=1 kind=x402,1,0.161693,1,x402
0xa7829a496db0ee1478957fe11b3b091bd55ccada,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x35b09aab47a1a3d5b935f59daca60cf6f7dbb810,x402_facilitator,settled=1 avg=$525.0000 payers=1 kind=retail,1,525.0,1,retail
0x9e2a90a1b9b90524642e738b3d84ed7fa95f5a94,x402_facilitator,settled=1 avg=$15.7500 payers=1 kind=mixed,1,15.75,1,mixed
0x752e611255e4f9c79467f84e4f55a02f1ff39933,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x64e46128a586afb4d040d5901a2b3a79f83755d9,x402_facilitator,settled=1 avg=$28.3500 payers=1 kind=retail,1,28.35,1,retail
0x3eb50091abb46632cff19b5ad58435afa5a708dc,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x5a50bf2d8e4adf439a7ebfad851b4155dba0c82c,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
