# 由 agent_fingerprint/src/data_fetch 生成
# 时间: 2026-09-12 16:37:10
# x402 付款方（agent 弱正样本，真值质量 ★★）
# ★ 全窗口 AuthorizationUsed 扫描（sweep_window main 趟）
#   去重付款方 504,668 个，其中窗口内 ≥20 次的 23,897 个（低于门槛的不写入）
# avg_usd=-1: 金额提纯改用提交者画像（fetch_x402 --profile，见 x402_facilitators.csv）
# 区块 42755201-50819862
address,source,note,n_payments,avg_usd,n_sellers,bad_share,top_submitter
0x3123eae09c48e90e893a8dd4b2ae252838abfee5,x402_payer,n=30 span=7d bad=5 submitters=14,30,-1,-1,0.1667,0x5823d5be3b7d9eb402ea8f549b4b539fd3559b21
0x5c97458bc2f8e6ef2336c8b34a713993f78d7d63,x402_payer,n=30 span=67d bad=30 submitters=1,30,-1,-1,1.0,0xe91b564eb8dff305ff8efa332f84c487b9da5171
0xaf4010525f16e8c0720aacfb8beb78fe9a9b6d95,x402_payer,n=30 span=7d bad=0 submitters=9,30,-1,-1,0.0,0x3f61093f61817b29d9556d3b092e67746af8cdfd
0x36b04f4253f178329df74bd94b27bfec70307e7d,x402_payer,n=30 span=1d bad=0 submitters=5,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x275cb5da585c22d5b6ccefee808758f4f7b30f8e,x402_payer,n=30 span=147d bad=3 submitters=11,30,-1,-1,0.1,0xfb42a2e1cb679d876c4112cbfce2ab428b17406e
0x2a4cdc9bbd937023a95e50185c0c027647f5a7b5,x402_payer,n=30 span=130d bad=8 submitters=11,30,-1,-1,0.2667,0xdf854095b9141d1c7de7cb0c9f6fb5501d73203b
0x7d9f502bfd62d14f71ae28eaf18d9daf9e95d429,x402_payer,n=30 span=0d bad=0 submitters=1,30,-1,-1,0.0,0x2772f7f74ac0aca38c6238aa5ece72b27beb8c17
0x7f502eabf320af5440e441e4768f5950c56be155,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x7231f07d4ef62b9bdfce8f0ae4b9ff1c5c133230,x402_payer,n=30 span=75d bad=0 submitters=5,30,-1,-1,0.0,0x24d4f332d8e886fc005bb4a103bad21d9ebc2b7f
0x1f25d52056cda2ef32a415912993cd97ffe3ac78,x402_payer,n=30 span=3d bad=0 submitters=3,30,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x7259d0d51d471add05f4c3fed59993c11c7dbc68,x402_payer,n=30 span=57d bad=5 submitters=12,30,-1,-1,0.1667,0x8bc8fdb4d4a04d842cb7b2181a5d85c4bb41eb02
0x8543a5ef3a3520711b730d19cdeec5b87ac88dc6,x402_payer,n=30 span=62d bad=30 submitters=1,30,-1,-1,1.0,0x323ae8934f15f8b75c0231364fb8b4afe870a4f2
0xfc89d5688bc8b7f3bd2ec19122734d0749395212,x402_payer,n=30 span=21d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x3b68001c0f520269d36f23358ba897f7decc254a,x402_payer,n=30 span=22d bad=0 submitters=5,30,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xc397ea57e9f07c75094f5d32e090a2ba859a4d1e,x402_payer,n=30 span=21d bad=0 submitters=4,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xed184e8fbd296a831e4e71edc1c973ade13a6d33,x402_payer,n=30 span=137d bad=11 submitters=11,30,-1,-1,0.3667,0x4a3ced795587ed3931357c269fcedce529417102
0xcc87e460bdb0c546a46741b8bc93eba3c499c99b,x402_payer,n=30 span=4d bad=0 submitters=1,30,-1,-1,0.0,0x2772f7f74ac0aca38c6238aa5ece72b27beb8c17
0xdbe86b6777d520bb2dbfb30c7cfe26a087b1ddc5,x402_payer,n=30 span=64d bad=30 submitters=1,30,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0x7edef256f4c4773ae13e1963f1285ff455190944,x402_payer,n=30 span=9d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x6f29f3e348284ec95f39b686bb1a55ed49213725,x402_payer,n=30 span=76d bad=9 submitters=11,30,-1,-1,0.3,0x6a9667348faccce7f696da2193dcc1573d7427ff
0xd8c4ded72e2a2ae5ccda82cdbf33b10593c16367,x402_payer,n=30 span=99d bad=0 submitters=3,30,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x096feb51f1e7c00e6c022eab248d2506b205124a,x402_payer,n=30 span=1d bad=0 submitters=11,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xeca6f83df56a010a738629454882669976d0e00c,x402_payer,n=30 span=10d bad=0 submitters=7,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xe38542a40843e2af3c00f419db33e753f2d66952,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x73cd57cd6b7905d7d7d2991cc13c108fcef3b967,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xed167a7f07c2f75c23a4757987ca6a15ce7217f8,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x2c5564a3eb8452309bef383c97c05cd075dfb5e9,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x662959e3b283e949efc85a5bd574016eea0559f8,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x8c0865f972bdcb1170181b46cd0e9f312ce93f5b,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x2dcc922891a6863549629283118489c1db1a4f55,x402_payer,n=30 span=126d bad=0 submitters=11,30,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x5f52df8022cac6d89b099fbad56aa4878083365a,x402_payer,n=30 span=1d bad=0 submitters=5,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xde439f933f860735986133b2c8d12fd50f9f7155,x402_payer,n=30 span=25d bad=0 submitters=5,30,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x696233f28e5f0c3d1d160030f364b66ffbf945c6,x402_payer,n=30 span=21d bad=0 submitters=5,30,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x4cd375282d81a5ce566aabaa58f3c39ec5351347,x402_payer,n=30 span=11d bad=0 submitters=6,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0xaeb440a42c1e3d87d2fa6d803e93c8237470b763,x402_payer,n=30 span=82d bad=30 submitters=1,30,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0x28f97f25aef7e60f01751b3992b45a997ec7b1c1,x402_payer,n=30 span=1d bad=0 submitters=3,30,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x9c6b31bd85cecff35260ef23f7ca2730bce8ddb3,x402_payer,n=30 span=128d bad=7 submitters=12,30,-1,-1,0.2333,0xc165479cb5c32065776cc0ba039f0244b77da9fc
0xf0f93e6df588e2f1ce7adb1718944d16b69d0679,x402_payer,n=30 span=21d bad=0 submitters=5,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x7fcee7b8d6594f462d6b15f6947b603b764f6ed0,x402_payer,n=30 span=0d bad=0 submitters=3,30,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xfe569ca1511c2358c60339dc941fbad4e090203a,x402_payer,n=30 span=7d bad=0 submitters=3,30,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x0bd1f7cfd33979f8e8fa7a5a83743e696c98dec5,x402_payer,n=30 span=10d bad=0 submitters=5,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x359dd82e2420bf4e6a561d7b745fdee2562fcbad,x402_payer,n=30 span=113d bad=0 submitters=7,30,-1,-1,0.0,0x0098b8d7d20f1ef7cacad84bfb9aff19a6ef3100
0xcae818d5c0eb3bd7d262624ffef07868f300e170,x402_payer,n=30 span=0d bad=0 submitters=3,30,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0xc88188901e450579287b755878810d6ec1a4ecf2,x402_payer,n=30 span=39d bad=0 submitters=4,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xa355c6d284186e691b5647779257d748ae0a83a7,x402_payer,n=30 span=41d bad=0 submitters=5,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xf491d4c13ac1f09437987f1ccabc21f53836502d,x402_payer,n=30 span=114d bad=0 submitters=8,30,-1,-1,0.0,0xca5e87f82b3fa093800e6ad67d621a427d79c70d
0xfcdb6559bd89cbfd62fa45119812f6c529f12d10,x402_payer,n=30 span=54d bad=0 submitters=3,30,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xb9d43083c7971a0878f1835f160a964b3a35a5cb,x402_payer,n=30 span=1d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x95283a227e929a9b287ec2a383f69bf428c95687,x402_payer,n=30 span=24d bad=0 submitters=4,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x040be0084d1b6a7205c452b5282bd6608344ca09,x402_payer,n=30 span=12d bad=0 submitters=7,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x4bfb55e732b19308b860e97ab356f18dbae30dc5,x402_payer,n=30 span=25d bad=0 submitters=5,30,-1,-1,0.0,0xc67b555b4a9d340ed7c5d87743163c31a75f2254
0xee83a9c098f5700f7a95bf03ad1dc96da966d2c6,x402_payer,n=30 span=25d bad=0 submitters=5,30,-1,-1,0.0,0x24d4f332d8e886fc005bb4a103bad21d9ebc2b7f
0x30b57a939a7851e90050b4687c4c195839c69e65,x402_payer,n=30 span=29d bad=0 submitters=4,30,-1,-1,0.0,0xd2f74a14522d40e4a1d7fbb62aa97ce99fa1a7e5
0xcfdfbdbaa8c7ddb91b0a970b5e759852d2777870,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xf2c25218b3b41dfa9eddcf9de48694b042bf3ad5,x402_payer,n=30 span=78d bad=30 submitters=1,30,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0xcde57d715073825d59a12f0b87702ac6fa2ab77e,x402_payer,n=30 span=32d bad=0 submitters=4,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x80a240982a6f5dd5221305933275ad51a2c75ec4,x402_payer,n=30 span=29d bad=0 submitters=5,30,-1,-1,0.0,0x24d4f332d8e886fc005bb4a103bad21d9ebc2b7f
0x7d4c3e16c9c7b1af0ded25b0799e5d035384a65c,x402_payer,n=30 span=2d bad=30 submitters=1,30,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0x3eff31998d58b77aec645e0d161a177043866a21,x402_payer,n=30 span=16d bad=0 submitters=5,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xcd3ca1bf94df72696a03cf7cfb3a3a9fd550c6d6,x402_payer,n=30 span=112d bad=30 submitters=2,30,-1,-1,1.0,0xe528637bcc501a587a1bec2beebc8f92942fc028
0xd91e5a05b7f7958517e7c3632bc1c5c0235777c2,x402_payer,n=30 span=14d bad=0 submitters=5,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x0dc5b876f2bb2acaa69ea57bbd7a0415ed3d35d9,x402_payer,n=30 span=16d bad=0 submitters=5,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x70ce98d187bbf13fadf65ab1094bfec42635325a,x402_payer,n=30 span=55d bad=0 submitters=10,30,-1,-1,0.0,0xb87e1a2cc2b4643f2892768e80e41167f17c5860
0xb238a0173e71309c9da2671569d4465350cccce0,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x05c440fe86ce49116eefed5d4304d6143ef2cc6b,x402_payer,n=30 span=93d bad=0 submitters=9,30,-1,-1,0.0,0x4c934c63c786157fefd990945b25ea60a0fb0205
0xdb8526541fa66fb1e34fe33b0bb4c15dba708219,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xef6a33b45b5f800fc94b8a920233007b6431ce44,x402_payer,n=30 span=0d bad=0 submitters=1,30,-1,-1,0.0,0xc440560291474d195562eb5658630dbc5b91c957
0x7a5b3a7843d153d2ffbda95770e5dcf7555ebaae,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x6d5062f9c04e4053d18ddc2870fe6c083d3bedac,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x38d5ba9d594bffeca4f5d13c2a747388d3b70d27,x402_payer,n=30 span=28d bad=0 submitters=3,30,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0xd260025bd1c9a01fb9362e09fe5598015ecd3935,x402_payer,n=30 span=53d bad=0 submitters=9,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x20875e0e8a9f3a73bcc66d83961921b8cf62010a,x402_payer,n=30 span=1d bad=0 submitters=5,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x901593a953e457a14ba350e29b460c3fba3f66c7,x402_payer,n=30 span=1d bad=0 submitters=5,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x2fd5002bb0429bc3fc09fd1f54b264895aa92bc7,x402_payer,n=30 span=96d bad=30 submitters=1,30,-1,-1,1.0,0x46616a055e7e0e059307a313a9d345e050a493fd
0x4ffa8bc9ad82cb380956fae9bdf2f36dae733cf5,x402_payer,n=30 span=7d bad=0 submitters=5,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x8b43ae35f58174c335f6bc860eb43f58e83ea883,x402_payer,n=30 span=98d bad=0 submitters=8,30,-1,-1,0.0,0x64cc42b1ce598e3abcfbb64df4688521ddbf1f0a
0x668eec98d458146fbc4b79e55910e3731f6a079d,x402_payer,n=30 span=14d bad=0 submitters=6,30,-1,-1,0.0,0xc6699d2aada6c36dfea5c248dd70f9cb0235cb63
0x81bc8efdbdb69567aabe206c4dc411c9631fdbd4,x402_payer,n=30 span=23d bad=0 submitters=3,30,-1,-1,0.0,0xc67b555b4a9d340ed7c5d87743163c31a75f2254
0xb1cdd9804793e8e46f3a08d3a4a9c0e825a24ff6,x402_payer,n=30 span=20d bad=0 submitters=4,30,-1,-1,0.0,0x24d4f332d8e886fc005bb4a103bad21d9ebc2b7f
0x2c7ef86debe805e021eddacfd94901362b26c462,x402_payer,n=30 span=24d bad=0 submitters=4,30,-1,-1,0.0,0xc67b555b4a9d340ed7c5d87743163c31a75f2254
0x96b61c0f55e1664cf60edb73603377e3a1f22600,x402_payer,n=30 span=3d bad=0 submitters=9,30,-1,-1,0.0,0x0098b8d7d20f1ef7cacad84bfb9aff19a6ef3100
0xc9b70d8d342609437bc87ec3c877911a306d3e6a,x402_payer,n=30 span=93d bad=30 submitters=1,30,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0x1bced7d7f1feb155eeeaf4fca7b3b01fe3877599,x402_payer,n=30 span=91d bad=0 submitters=9,30,-1,-1,0.0,0xb87e1a2cc2b4643f2892768e80e41167f17c5860
0xc851119a74b26017b8458a0ab1513b545f14767e,x402_payer,n=30 span=26d bad=0 submitters=3,30,-1,-1,0.0,0xc67b555b4a9d340ed7c5d87743163c31a75f2254
0x2def850769e0f5c709c9f0967ea1bc7348d29816,x402_payer,n=30 span=24d bad=0 submitters=3,30,-1,-1,0.0,0xc67b555b4a9d340ed7c5d87743163c31a75f2254
0xdf7ed8b45ae91a0881c83a876747af1ffb48c36e,x402_payer,n=30 span=94d bad=0 submitters=7,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x84f31051a1d213fbbd3b52f5c7e031884a8e6221,x402_payer,n=30 span=17d bad=0 submitters=4,30,-1,-1,0.0,0xc67b555b4a9d340ed7c5d87743163c31a75f2254
0xde7be2b1130db033fda24abaa917b4a05c32628d,x402_payer,n=30 span=19d bad=0 submitters=4,30,-1,-1,0.0,0xc67b555b4a9d340ed7c5d87743163c31a75f2254
0xc1afaff861db402dc9a067e7f9c1c65acf8a1ef8,x402_payer,n=30 span=21d bad=0 submitters=3,30,-1,-1,0.0,0xc67b555b4a9d340ed7c5d87743163c31a75f2254
0xea83df8c32d0860f3f05cfef6d80cf06586b80fa,x402_payer,n=30 span=27d bad=0 submitters=3,30,-1,-1,0.0,0xc67b555b4a9d340ed7c5d87743163c31a75f2254
0x2e3728002ea170108372b82e7dd2c7d1bbd2463f,x402_payer,n=30 span=6d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x6978192e8c9cb407a87429714cc27b4c01dffe7e,x402_payer,n=30 span=6d bad=0 submitters=4,30,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xbc07d0d4426a1be4b57445ecdab08a844c6894b6,x402_payer,n=30 span=3d bad=0 submitters=5,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xd48c26dc2a4f25b81e7ac6c91e6a1a55212c93cd,x402_payer,n=30 span=5d bad=0 submitters=5,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xf1ccb75127ec25575bc98c6d1feeea06fbc9181b,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x3bf134e68ba9ce92fdae885e537551f3a0d895c5,x402_payer,n=30 span=95d bad=0 submitters=5,30,-1,-1,0.0,0x59b7ebc67a3d627fabaf06768c818638452ae704
0x567c5d39300d03debfb9249852151369c9b49516,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x0d67e5379c7506c3f63bed1d54ef12c6727cbb42,x402_payer,n=30 span=1d bad=0 submitters=5,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x834e0d42b0e7d8aafe15ac673f639e445e4d9085,x402_payer,n=30 span=74d bad=0 submitters=7,30,-1,-1,0.0,0xca5e87f82b3fa093800e6ad67d621a427d79c70d
0x6ed540391cc3aad2e9f38c53e6ccca34d02d1d81,x402_payer,n=30 span=90d bad=0 submitters=11,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x5694c490edc208b9ab8e2ddf45ae61f3f6769f63,x402_payer,n=30 span=87d bad=0 submitters=8,30,-1,-1,0.0,0x772003a2e9c2ccc8af956870a37a66f64f8cec38
0xb95ea7db64813e04083665a9250a7c74b66f64a3,x402_payer,n=30 span=92d bad=0 submitters=8,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x9df067a996f69a23bd8e53136963e2a8288f7d59,x402_payer,n=30 span=86d bad=0 submitters=8,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x3df29180cc540f30e0a01bf42a97a28d143b590e,x402_payer,n=30 span=10d bad=0 submitters=4,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xf18b08e20c6b8d39928f41535beb2a0decac135d,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xb835372f5e9eae9173b19e8d0fac7426ccaf8f99,x402_payer,n=30 span=2d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0xedc81ed8ba7c2a383e3bb1b579020a0a3643e662,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x0e9d011e19602f60b3917936f03775c574639425,x402_payer,n=30 span=1d bad=0 submitters=5,30,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xb5c35a6fe6c6963429fea414cd10c65b415050c5,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x56c1b747efd1926c6cd190e941bf9553dc06c82f,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x99f3b491831d62a2a3652921d7306553b5be341b,x402_payer,n=30 span=77d bad=7 submitters=11,30,-1,-1,0.2333,0x2fb6a7a9df84c7692d039ee42e517d2434961297
0x43b7f5c5d58cccf1f3e61e924b7a0e859e985405,x402_payer,n=30 span=5d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x683bfee2e685e6061eac3e3d33eee7ae5807e6c7,x402_payer,n=30 span=76d bad=0 submitters=1,30,-1,-1,0.0,0x1363c7ff51ccce10258a7f7bddd63baab6aaf678
0x2c42c09f84bfa9a06e6842a51d5957abd24304df,x402_payer,n=30 span=89d bad=0 submitters=10,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x1a93038972786bca14cc4420a25ac2537e78fb9c,x402_payer,n=30 span=21d bad=0 submitters=4,30,-1,-1,0.0,0xc67b555b4a9d340ed7c5d87743163c31a75f2254
0xb2e983a697c604c3b242b449a8c2aee9b9a48099,x402_payer,n=30 span=82d bad=0 submitters=1,30,-1,-1,0.0,0xdb5019b8dfbccef8906c39b16a4870082eabbc4c
0xce1d922108a338219001dd5de215fb8cd6ced323,x402_payer,n=30 span=77d bad=0 submitters=1,30,-1,-1,0.0,0xea55e489a825319fad7a537f31d661d391696cc4
0x657d7bb2de51c3dd68339de0658bb73be8b57ef1,x402_payer,n=30 span=35d bad=0 submitters=3,30,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x24aade6dd0cd59cbf9225948d902f8292390181f,x402_payer,n=30 span=1d bad=0 submitters=1,30,-1,-1,0.0,0x461ab2803dffd6fe86a8543d22d7e1d6ec9c5962
0x58300c9855b42c8b1734d62292327bcdde841897,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x5f2c43567ceb6594ea577c6f7d21adf87c43b533,x402_payer,n=30 span=1d bad=0 submitters=4,30,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xccf9720c0f157465c68685e06be039305cd0dd1a,x402_payer,n=30 span=14d bad=0 submitters=1,30,-1,-1,0.0,0x636678e4be5598f345e6c262f4798d7f1bd3f1e2
0xb848148340b6b6a78baf01dc4b1ad2b99bb73542,x402_payer,n=30 span=83d bad=7 submitters=15,30,-1,-1,0.2333,0x568209e26cca206e5f69e1d61a05f6ecca72a952
0xee6e09e381a8ab149163918cc81731b2425d5477,x402_payer,n=30 span=54d bad=0 submitters=11,30,-1,-1,0.0,0xc6699d2aada6c36dfea5c248dd70f9cb0235cb63
0x33f3a353743efd8bc121d67a500998265963221c,x402_payer,n=30 span=60d bad=7 submitters=12,30,-1,-1,0.2333,0x44e30506669dbe1a62debeb49b719d16cb7b3432
0x91bc429cea7cc9f9da424d5434b147d4ca0cb25b,x402_payer,n=30 span=1d bad=0 submitters=5,30,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x9315982fdae80781ea7c5a94690224991674a0e1,x402_payer,n=30 span=0d bad=0 submitters=5,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x430dcbe192c52fece3dbce07d23d0526743b195b,x402_payer,n=30 span=3d bad=0 submitters=4,30,-1,-1,0.0,0x636678e4be5598f345e6c262f4798d7f1bd3f1e2
0xaa6f7e54fb751f2c3b5546a8e4a0f0a7649748dc,x402_payer,n=30 span=73d bad=30 submitters=1,30,-1,-1,1.0,0x46616a055e7e0e059307a313a9d345e050a493fd
0x18db7ab056119375e4777947084275eaed72baaf,x402_payer,n=30 span=6d bad=0 submitters=3,30,-1,-1,0.0,0x636678e4be5598f345e6c262f4798d7f1bd3f1e2
0xfea88cdee97b3db99f09292d85a67bf3191ce8de,x402_payer,n=30 span=3d bad=0 submitters=3,30,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xc04b31f8149fa68f7790df7def27b75dc3bfe71d,x402_payer,n=30 span=1d bad=0 submitters=3,30,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0x0312a07290501e8577d8dc3130bffac8bbf7c0d5,x402_payer,n=30 span=0d bad=0 submitters=16,30,-1,-1,0.0,0x625d8a65134079f8faaac39a7947c73d93c6ac39
0x7b9a63ab3c77a503b4ba6403fcf7fec204f2ac2c,x402_payer,n=30 span=5d bad=30 submitters=1,30,-1,-1,1.0,0xd05ccadeba955beb668366c8cd2059bdb2618260
0xb4f42fd2857849a9e695cad7477628999ec87f3d,x402_payer,n=30 span=2d bad=0 submitters=15,30,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x49c59d74b371c429af70fafec10cccbe97eff1f2,x402_payer,n=30 span=32d bad=30 submitters=1,30,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0xba46ad94c7034a089708012c1f079f0e99335cc8,x402_payer,n=30 span=10d bad=0 submitters=9,30,-1,-1,0.0,0xc6699d2aada6c36dfea5c248dd70f9cb0235cb63
0xfd17184039bb85cf215b010fb28af6be7c1c7022,x402_payer,n=30 span=15d bad=0 submitters=14,30,-1,-1,0.0,0x59b7ebc67a3d627fabaf06768c818638452ae704
0x722870046e4273ad8f6f1f64987c3a66d9c15503,x402_payer,n=30 span=6d bad=0 submitters=11,30,-1,-1,0.0,0x772003a2e9c2ccc8af956870a37a66f64f8cec38
0x5ef839f2cc277f17e019f7b5b67b8a39e3a1ad19,x402_payer,n=30 span=6d bad=30 submitters=1,30,-1,-1,1.0,0xd05ccadeba955beb668366c8cd2059bdb2618260
0x59883f838c1c66b86643173cde155cf0928c8c74,x402_payer,n=30 span=30d bad=2 submitters=8,30,-1,-1,0.0667,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x42f91b41094408a0a1bcdf3412f1c1e08969ef84,x402_payer,n=30 span=58d bad=7 submitters=11,30,-1,-1,0.2333,0x04bf493b56108ae20fc01918b7eaaeb5c4220d0e
0x41d0c098f5947a1f3abdb8a60566db443a688fb9,x402_payer,n=30 span=41d bad=2 submitters=14,30,-1,-1,0.0667,0xf70da97812cb96acdf810712aa562db8dfa3dbef
0xeb5a7625e1ef501070cb72241dadef931e74fb55,x402_payer,n=30 span=40d bad=0 submitters=5,30,-1,-1,0.0,0x7cfa6286a512ab16e16d0f3ee1a463447edfb8df
